"book_id","specification_id","value"
3557,1,"8934974138266"
3557,3,"NXB Trẻ"
3558,1,"9786045874882"
3558,7,"NXB Tổng Hợp TPHCM"
3559,1,"8935235225558"
3559,3,"Nhã Nam"
3559,6,"Nguyễn Duy Chính"
3560,1,"8934974168416"
3560,3,"NXB Trẻ"
3561,1,"9786045686201"
3561,3,"Phụ Nữ"
3561,6,"Phan Xuân Loan"
3562,1,"8934974169697"
3562,3,"NXB Trẻ"
3562,6,"Nguyễn Đức Huy, Trần Hà My, Phạm Quốc Nam, Đặng Phương Thảo"
3563,1,"8936071678096"
3563,3,"Đông A"
3563,6,"Nguyễn Minh"
3563,4,"Tiếng Việt"
3564,1,"8935251400236"
3564,3,"Alpha Books"
3564,6,"Ninh Phạm"
3565,1,"8936066709392-2020"
3565,3,"Alpha Books"
3565,4,"Tiếng Việt"
3566,1,"8935251412659"
3566,3,"Alpha Books"
3566,6,"Nguyễn Đình Khôi"
3567,1,"9786043931617"
3567,3,"Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam"
3567,6,"Nguyễn Lâm Bình Nguyên"
3568,1,"8935280916289"
3568,3,"Thái Hà"
3568,6,"TS Trương Thị Thảo"
3568,4,"Tiếng Việt"
3569,1,"9786045533963"
3569,7,"Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam"
3569,6,"Hà My"
3570,1,"8934974160137"
3570,3,"NXB Trẻ"
3571,1,"8935278605089"
3571,3,"Saigon Books"
3572,1,"9786045549247"
3572,7,"Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam"
3573,1,"8934974166528"
3573,3,"NXB Trẻ"
3573,6,"Nguyễn Dương Hiếu, Lê Anh Tú"
3574,1,"8935251414646"
3574,3,"Alpha Books"
3574,6,"Nguyễn Kiến Quốc"
3575,1,"8934974183105"
3575,3,"NXB Trẻ"
3575,6,"Nguyễn Dương Hiếu, Lê Minh Loan, Đặng Nguyễn Hiêu Trung"
3576,1,"8935077039702"
3576,3,"Panda Books"
3576,6,"Nguyễn Đạt"
3576,4,"Tiếng Việt"
3577,1,"9786045563182"
3577,3,"Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam"
3577,6,"Minh Đức"
3578,1,"8935077039955"
3578,3,"Panda Books"
3579,1,"9786044926841"
3579,3,"Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam"
3579,4,"Tiếng Việt"
3580,1,"8934974206293"
3580,3,"NXB Trẻ"
3580,6,"Nguyễn Dương Hiếu, Nguyễn Nhất Duy, Đặng Nguyễn Hiếu Trung"
3580,4,"Tiếng Việt"
3581,1,"8935235245082"
3581,3,"Nhã Nam"
3581,6,"Thiên Nga"
3582,1,"8935325030826"
3582,6,"Hư Tĩnh"
3582,4,"Tiếng Việt"
3583,1,"8935325011214"
3583,2,"16+"
3583,3,"AZ Việt Nam"
3583,6,"Rong"
3583,4,"Tiếng Việt"
3584,1,"3300000054582"
3584,2,"18+"
3584,3,"AZ Việt Nam"
3584,6,"Rong"
3584,4,"Tiếng Việt"
3584,5,"2025-07-04 10:00:00"
3585,1,"8935325030567"
3585,2,"18+"
3585,3,"AZ Việt Nam"
3585,6,"Minh Quyên"
3585,4,"Tiếng Việt"
3585,5,"2025-08-23 12:00:00"
3586,1,"8935250717335"
3586,3,"IPM"
3586,6,"Sherly"
3586,4,"Tiếng Việt"
3586,5,"2025-08-25 12:00:00"
3587,1,"8935250717076"
3587,2,"16+"
3587,3,"IPM"
3587,6,"Hina"
3587,4,"Tiếng Việt"
3587,5,"2025-07-25 12:00:00"
3588,1,"8935250717328"
3588,3,"IPM"
3588,6,"Sherly"
3588,4,"Tiếng Việt"
3588,5,"2025-08-25 12:00:00"
3589,1,"8935325029882-qt"
3589,2,"18+"
3589,3,"AZ Việt Nam"
3589,6,"Tố Tố"
3589,4,"Tiếng Việt"
3589,5,"2025-08-09 09:00:00"
3590,1,"8936117745416"
3590,2,"16+"
3590,3,"ZGROUP"
3590,6,"Thạch Thảo"
3590,4,"Tiếng Việt"
3591,1,"8935250717311"
3591,3,"IPM"
3591,6,"Sherly"
3591,4,"Tiếng Việt"
3591,5,"2025-08-25 12:00:00"
3592,1,"8936229390320"
3592,2,"18+"
3592,3,"Công Ty Cổ Phần Waka"
3592,6,"Ưng Tỷ Team"
3592,4,"Tiếng Việt"
3593,1,"8935325013171"
3593,2,"16+"
3593,3,"AZ Việt Nam"
3593,6,"Rong"
3593,4,"Tiếng Việt"
3594,1,"8935325029875"
3594,2,"18+"
3594,3,"AZ Việt Nam"
3594,6,"Tố Tố"
3594,4,"Tiếng Việt"
3594,5,"2025-08-09 09:00:00"
3595,1,"8936117745409"
3595,2,"16+"
3595,3,"ZGROUP"
3595,6,"Thạch Thảo"
3595,4,"Tiếng Việt"
3596,1,"8936117745539"
3596,2,"16+"
3596,3,"ZGROUP"
3596,6,"Mạc Phong"
3596,4,"Tiếng Việt"
3597,1,"8935325028632"
3597,2,"18+"
3597,3,"AZ Việt Nam"
3597,6,"Tố Tố"
3597,4,"Tiếng Việt"
3597,5,"2025-06-03 15:00:00"
3598,1,"8936117745232"
3598,2,"16+"
3598,3,"ZGROUP"
3598,6,"Thanh Du"
3598,4,"Tiếng Việt"
3599,1,"8936229390696"
3599,2,"18+"
3599,3,"Công Ty Cổ Phần Waka"
3599,6,"Sơn Tử"
3599,4,"Tiếng Việt"
3600,1,"8935250709491"
3600,2,"16+"
3600,3,"IPM"
3600,6,"Tsubaky"
3600,4,"Tiếng Việt"
3600,12,"Adventure"
3600,5,"2024-05-25 12:00:00"
3601,1,"8935250716475"
3601,3,"IPM"
3601,6,"Trần Yang"
3601,4,"Tiếng Việt"
3601,5,"2025-05-21 12:00:00"
3602,1,"8936117745249"
3602,2,"18+"
3602,3,"ZGROUP"
3602,6,"Takara"
3602,4,"Tiếng Việt"
3603,1,"9786042256001"
3603,3,"Nhà Xuất Bản Kim Đồng"
3603,4,"Tiếng Việt"
3604,1,"8934974210566"
3604,3,"NXB Trẻ"
3605,1,"8935074135735"
3605,3,"Cty Văn Hóa Văn Lang"
3605,6,"Thiên Kim"
3605,4,"Tiếng Việt"
3606,1,"3300000054964"
3606,3,"Đông A"
3606,6,"Jigme"
3606,4,"Tiếng Việt"
3606,5,"2025-07-19 09:00:00"
3607,1,"9786326104134"
3607,3,"CÔNG TY TNHH VĂN HÓA & TRUYỀN THÔNG DU BÚT"
3607,6,"Linh Uyên, Quỳnh Như"
3607,4,"Tiếng Việt"
3608,1,"8934974175018"
3608,3,"NXB Trẻ"
3608,4,"Tiếng Việt"
3609,1,"8934974200635"
3609,3,"NXB Trẻ"
3609,4,"Tiếng Việt"
3610,1,"8935352617748"
3610,2,"6+"
3610,3,"Nhà Xuất Bản Kim Đồng"
3610,4,"Tiếng Việt"
3611,1,"9786048858827"
3611,7,"Cty Sách Á Châu"
3611,4,"Tiếng Việt"
3612,1,"8794069304385"
3612,3,"ZenBooks"
3613,1,"8935270704568"
3613,3,"Alpha Books"
3613,6,"Nguyễn Công Hiệp"
3613,4,"Tiếng Việt"
3614,1,"8935235236974"
3614,3,"Nhã Nam"
3614,6,"Hoàng Quang Anh, Nguyễn Nhã Nam"
3615,1,"8935352600788"
3615,3,"Nhà Xuất Bản Kim Đồng"
3615,6,"Nguyễn Sỹ Khánh"
3615,4,"Tiếng Anh"
3616,1,"9786326064414"
3616,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
3617,1,"9786326064421"
3617,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
3618,1,"9786326064438"
3618,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
3619,1,"9786326062342"
3619,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
3620,1,"8935235240629"
3620,3,"Nhã Nam"
3620,6,"Đặng Ly - Đỗ Trí Vương"
3621,1,"9786044023359"
3621,3,"Cty Sách Á Châu"
3621,6,"Võ Ngọc Linh, Vũ Hoàng Kim Qui"
3622,1,"8935352615522"
3622,2,"12+"
3622,3,"Nhà Xuất Bản Kim Đồng"
3622,4,"Tiếng Việt"
3623,1,"9786044833736"
3623,3,"NXB Tổng Hợp TPHCM"
3624,1,"8935074131683"
3624,3,"Cty Văn Hóa Văn Lang"
3624,6,"Kim Chi"
3625,1,"9786043081459"
3625,3,"Công ty TNHH Quốc Tế Mai Hà"
3626,1,"8935236428361"
3626,3,"Nhà Sách Minh Thắng"
3627,1,"9786045689424"
3627,3,"Cty Văn Hóa Việt Thư"
3628,1,"8935325018886"
3628,3,"Skybooks"
3628,4,"Tiếng Việt"
3629,1,"9786044822518"
3629,3,"Cty Văn Hóa Hương Trang"
3630,1,"8935325020926"
3630,3,"Skybooks"
3630,4,"Tiếng Việt"
3630,5,"2024-06-03 08:00:00"
3631,1,"8935325026836"
3631,3,"Skybooks"
3631,4,"Tiếng Việt"
3631,5,"2025-04-08 08:00:00"
3632,1,"8936230420061"
3632,3,"Cty Văn Hóa Việt Thư"
3633,1,"8935235243071"
3633,3,"Nhã Nam"
3633,6,"Nguyễn Xuân Minh"
3634,1,"9786043806168"
3634,3,"Cty Văn Hóa Việt Thư"
3635,1,"8936230420979"
3635,3,"Cty Văn Hóa Việt Thư"
3636,1,"9786048931964"
3636,3,"Cty Văn Hóa Việt Thư"
3636,5,"2024-04-10 23:34:00"
3637,1,"9786045666739"
3637,3,"Phụ Nữ"
3637,4,"Tiếng Việt"
3638,1,"8935325016516"
3638,3,"Skybooks"
3638,4,"Tiếng Việt"
3639,1,"9786049554735"
3639,3,"Cty Văn Hóa Việt Thư"
3640,1,"8935236417815"
3640,3,"Nhà Sách Minh Thắng"
3640,6,"Nguyễn Thị Thanh Huệ"
3641,1,"9786044760247"
3641,3,"Cty Văn Hóa Việt Thư"
3642,1,"8935325017940"
3642,3,"Skybooks"
3642,6,"DNA"
3642,4,"Tiếng Việt"
3643,1,"8935073084928"
3643,3,"Cty Văn Hóa Việt Thư"
3644,1,"8935325019685"
3644,3,"Skybooks"
3644,6,"Minh Thư"
3644,4,"Tiếng Việt"
3644,5,"2024-04-14 08:00:00"
3645,1,"8935073101533"
3645,3,"Cty Văn Hóa Việt Thư"
3646,1,"8935073072390"
3646,3,"Cty Văn Hóa Việt Thư"
3647,1,"8935073085130"
3647,3,"Cty Văn Hóa Việt Thư"
3647,4,"Tiếng Việt"
3648,1,"8935074125781-bq"
3648,3,"Cty Văn Hóa Việt Thư"
3649,1,"8935073078910"
3649,3,"Cty Văn Hóa Việt Thư"
3650,1,"8935325022685"
3650,3,"Skybooks"
3650,4,"Tiếng Việt"
3650,5,"2024-09-20 08:00:00"
3651,1,"8935074127136"
3651,3,"Cty Văn Hóa Văn Lang"
3652,1,"8935074127280"
3652,3,"Cty Văn Hóa Văn Lang"
3653,1,"9786043806120"
3653,3,"Cty Văn Hóa Việt Thư"
3654,1,"1118010269078"
3654,7,"DNTN VHP Xuân Hương"
3655,1,"9786048910471"
3655,3,"Cty Văn Hóa Việt Thư"
3656,1,"9786043025545"
3656,3,"Cty Văn Hóa Việt Thư"
3656,4,"Tiếng Việt"
3657,1,"9786043487756"
3657,3,"Cty Văn Hóa Việt Thư"
3658,1,"8935095634354"
3658,3,"Huy Hoang Bookstore"
3658,4,"Tiếng Việt"
3659,1,"8935095634361"
3659,3,"Huy Hoang Bookstore"
3659,4,"Tiếng Việt"
3660,1,"8935095609000"
3660,3,"Huy Hoang Bookstore"
3660,4,"Tiếng Việt"
3661,1,"9786049269615"
3661,3,"Phụ Nữ"
3662,1,"8935073051968"
3662,3,"Cty Văn Hóa Việt Thư"
3663,1,"8935086830635"
3663,3,"FIRST NEWS"
3663,4,"Tiếng Việt"
3664,1,"8935086830642"
3664,3,"FIRST NEWS"
3664,4,"Tiếng Việt"
3665,1,"9786045636220"
3665,3,"Phụ Nữ"
3665,4,"Tiếng Việt"
3666,1,"9786045637388"
3666,3,"Phụ Nữ"
3667,1,"8935088547050"
3667,3,"Cty Văn Hóa Minh Lâm"
3668,1,"9786045644805"
3668,3,"Phụ Nữ"
3669,1,"9786045664766"
3669,3,"Phụ Nữ"
3670,1,"8935095629626"
3670,3,"Huy Hoang Bookstore"
3670,4,"Tiếng Việt"
3671,1,"9786048913977"
3671,3,"Cty Văn Hóa Việt Thư"
3672,1,"9786048913878"
3672,3,"Cty Văn Hóa Việt Thư"
3673,1,"1118010364421"
3673,3,"Cty Văn Hóa Việt Thư"
3673,4,"Tiếng Việt"
3674,1,"8935088551514"
3674,3,"Cty Văn Hóa Minh Lâm"
3675,1,"8935280916265"
3675,3,"Thái Hà"
3675,6,"Như Nữ"
3675,4,"Tiếng Việt"
3676,1,"9786043981100"
3676,3,"Cty Văn Hóa Việt Thư"
3677,1,"8935073101908"
3677,3,"Cty Văn Hóa Việt Thư"
3678,1,"8935088551538"
3678,3,"Cty Văn Hóa Minh Lâm"
3679,1,"8935086847947"
3679,3,"FIRST NEWS"
3680,1,"8935325010743"
3680,3,"Skybooks"
3680,6,"Mai Anh"
3680,4,"Tiếng Việt"
3681,1,"9786045621585"
3681,3,"Phụ Nữ"
3682,1,"8935073072345"
3682,3,"Cty Văn Hóa Việt Thư"
3683,1,"9786048436520"
3683,7,"Cty Văn Hóa Hương Trang"
3684,1,"8935086847701"
3684,3,"FIRST NEWS"
3684,6,"Nguyễn Mai Trung"
3685,1,"9786043188196"
3685,3,"Cty Văn Hóa Việt Thư"
3686,1,"9786043280012"
3686,3,"Cty Văn Hóa Việt Thư"
3687,1,"9786049916113"
3687,3,"CÔNG TY CỔ PHẦN SÁCH TRÍ THỨC VIỆT"
3688,1,"9786043981094"
3688,3,"Cty Văn Hóa Việt Thư"
3689,1,"9786044825939"
3689,3,"Cty Văn Hóa Hương Trang"
3689,6,"Lê Hà Lộc"
3690,1,"9786044828930"
3690,3,"Cty Văn Hóa Hương Trang"
3690,6,"Huỳnh Văn Ba"
3691,1,"9786044821047"
3691,3,"Cty Văn Hóa Hương Trang"
3691,6,"Thạch Thượng Nghi, Trần Anh Kiệt"
3692,1,"8936230421624"
3692,8,"25/10/2025"
3692,3,"Cty Văn Hóa Việt Thư"
3692,4,"Tiếng Việt"
3693,1,"8936230473401"
3693,8,"18/10/2025"
3693,3,"1980 Books"
3693,6,"Ngọc Minh"
3693,4,"Tiếng Việt"
3694,1,"8935209620792"
3694,7,"Cty Văn Hóa Hương Trang"
3695,1,"8935278609568"
3695,3,"Saigon Books"
3695,4,"Tiếng Việt"
3696,1,"9786047785728"
3696,6,"Nguyễn Như Quỳnh"
3696,4,"Tiếng Việt"
3697,1,"9786046668541"
3697,4,"Tiếng Việt"
3698,1,"9786326041729"
3699,1,"8938507000471"
3699,7,"BÁO TIỀN PHONG"
3700,1,"8935074122650"
3700,3,"Cty Văn Hóa Văn Lang"
3700,6,"Thủy Bạch"
3700,4,"Tiếng Việt"
3701,1,"8935074123176"
3701,3,"Cty Văn Hóa Văn Lang"
3701,6,"Nhân Duyên"
3702,1,"8935325010248"
3702,3,"AZ Việt Nam"
3702,6,"Eve La Lune"
3702,4,"Tiếng Việt"
3703,1,"9786048883935"
3703,3,"CÔNG TY CỔ PHẦN LMS GIẢM BÉO CHUẨN Y KHOA"
3704,1,"8935325015441"
3704,3,"AZ Việt Nam"
3704,6,"Hạ Bảo"
3704,4,"Tiếng Việt"
3705,1,"9786047754601"
3705,3,"CÔNG TY TNHH TRUYỀN THÔNG GIVER"
3706,1,"8936066694926"
3706,3,"1980 Books"
3706,6,"Trình Quang Huy"
3707,1,"8934974167655"
3707,3,"NXB Trẻ"
3708,1,"8935280917224"
3708,3,"Thái Hà"
3709,1,"9786326040128"
3710,1,"8934974171638"
3710,3,"NXB Trẻ"
3711,1,"8935236424776"
3711,3,"Nhà Sách Minh Thắng"
3712,1,"8935236433938"
3712,3,"Nhà Sách Minh Thắng"
3712,4,"Tiếng Việt"
3713,1,"9786044088303"
3713,3,"Cty Văn Hóa Gia Vũ"
3714,1,"1120140110748"
3714,7,"Cty Đầu Tư Sáng Tạo"
3715,1,"8935088527526"
3715,3,"Cty Văn Hóa Minh Lâm"
3716,1,"8935077039887"
3716,3,"Panda Books"
3716,4,"Tiếng Việt"
3717,1,"8935236434379"
3717,3,"Nhà Sách Minh Thắng"
3718,1,"8935088556403"
3718,3,"Cty Văn Hóa Minh Lâm"
3718,6,"Minh Đường"
3719,1,"9786048913045"
3719,3,"Cty Văn Hóa & Truyền Thông Trí Việt."
3719,4,"Tiếng Việt"
3720,1,"8935088555437"
3720,3,"Cty Văn Hóa Minh Lâm"
3721,1,"9786043987744"
3721,3,"Cty Văn Hóa Minh Lâm"
3722,1,"8935077039894"
3722,3,"Panda Books"
3722,4,"Tiếng Việt"
3723,1,"3300000038582"
3723,3,"Panda Books"
3723,4,"Tiếng Việt"
3724,1,"8935077039214"
3724,3,"Panda Books"
3725,1,"9786043289688"
3725,3,"Cty Văn Hóa Hương Trang"
3726,1,"9786326060768"
3726,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
3726,6,"Nhiều Dịch Giả"
3727,1,"9786326040111"
3728,1,"9786043809527"
3728,3,"Cty Văn Hóa Hương Trang"
3729,1,"8935077036176"
3729,3,"Panda Books"
3730,1,"8935246937723"
3730,3,"MCBooks"
3730,4,"Tiếng Việt"
3731,1,"8935088554980"
3731,3,"Cty Văn Hóa Minh Lâm"
3732,1,"9786043976250"
3732,3,"Nguyễn Đức Huy"
3733,1,"8935236430432"
3733,3,"Nhà Sách Minh Thắng"
3733,4,"Tiếng Trung"
3734,1,"8935083576468"
3735,1,"8935236425575"
3735,3,"Nhà Sách Minh Thắng"
3736,1,"9786043976243"
3736,3,"Nguyễn Đức Huy"
3737,1,"8935083578394"
3737,7,"Cty Văn Hóa Sách Việt"
3737,4,"Tiếng Việt"
3738,1,"8935236434799"
3738,3,"Nhà Sách Minh Thắng"
3739,1,"9786326100655"
3739,3,"Nguyễn Đức Huy"
3740,1,"8935083576406"
3741,1,"8935246946404"
3741,3,"MCBooks"
3742,1,"8935236424967"
3742,3,"Nhà Sách Minh Thắng"
3743,1,"9786043345209"
3743,7,"Nguyễn Đức Huy"
3744,1,"8935074128638"
3744,3,"Cty Văn Hóa Văn Lang"
3745,1,"8935074129673"
3745,3,"Cty Văn Hóa Văn Lang"
3746,1,"combo-9786041055421-9996041055424"
3746,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
3747,1,"8935236432061"
3747,3,"Nhà Sách Minh Thắng"
3747,4,"Tiếng Việt"
3748,1,"8935074132406"
3748,3,"Cty Văn Hóa Văn Lang"
3748,4,"Tiếng Việt"
3749,1,"8935236430456"
3749,3,"Nhà Sách Minh Thắng"
3750,1,"8935073096761"
3750,3,"Cty Văn Hóa Văn Lang"
3751,1,"8935236432429"
3751,3,"Nhà Sách Minh Thắng"
3752,1,"9786045833636"
3752,7,"Cty Nhân Trí Việt"
3753,1,"9786046464464"
3753,7,"Nguyễn Đức Huy"
3754,1,"8935236434461"
3754,3,"Nhà Sách Minh Thắng"
3754,4,"Tiếng Việt"
3755,1,"8935072923464"
3755,7,"Cty Văn Hóa Nhân Văn"
3755,4,"Tiếng Việt"
3756,1,"8935236428842"
3756,3,"Nhà Sách Minh Thắng"
3757,1,"8935092837031"
3757,3,"CÔNG TY CỔ PHẦN SÁCH VÀ VĂN HÓA PHẨM MIỀN NAM"
3758,1,"8935236426732"
3758,3,"Nhà Sách Minh Thắng"
3759,1,"8935236426633"
3759,3,"Nhà Sách Minh Thắng"
3760,1,"8935074125606"
3760,3,"Cty Văn Hóa Văn Lang"
3760,4,"Tiếng Việt"
3761,1,"8935083593458"
3761,7,"Cty Văn Hóa Sách Việt"
3762,1,"8935092555003"
3762,7,"Cty Văn Hóa Khang Việt"
3763,1,"8935092555034"
3763,7,"Cty Văn Hóa Khang Việt"
3764,1,"8935092555041"
3764,7,"Cty Văn Hóa Khang Việt"
3765,1,"8936067594058"
3765,3,"Minh Long"
3766,1,"8935074134318"
3766,3,"Cty Văn Hóa Văn Lang"
3767,1,"8935083576581"
3768,1,"8935083594486"
3769,1,"8935083594479"
3770,1,"8935092829449"
3770,3,"CÔNG TY CỔ PHẦN SÁCH VÀ VĂN HÓA PHẨM MIỀN NAM"
3771,1,"8935083576536"
3772,1,"8935227353559"
3772,3,"Dn Tư Nhân Thương Mại Toàn Phúc"
3772,4,"Tiếng Việt"
3773,1,"8935092832869"
3773,3,"CÔNG TY CỔ PHẦN SÁCH VÀ VĂN HÓA PHẨM MIỀN NAM"
3774,1,"8935092830193"
3774,3,"CÔNG TY CỔ PHẦN SÁCH VÀ VĂN HÓA PHẨM MIỀN NAM"
3775,1,"8935092839004"
3775,3,"CÔNG TY CỔ PHẦN SÁCH VÀ VĂN HÓA PHẨM MIỀN NAM"
3776,1,"8935083575270"
3777,1,"9786326115178"
3777,3,"CÔNG TY TNHH SÁCH & TRUYỀN THÔNG VIỆT NAM"
3777,4,"Tiếng Việt"
3778,1,"8935227357335"
3778,3,"Dn Tư Nhân Thương Mại Toàn Phúc"
3779,1,"8935227359896"
3779,3,"Dn Tư Nhân Thương Mại Toàn Phúc"
3779,4,"Tiếng Việt"
3780,1,"8935236425766"
3780,3,"Nhà Sách Minh Thắng"
3781,1,"8935236426794"
3781,3,"Nhà Sách Minh Thắng"
3782,1,"8933356921779"
3782,7,"Nguyễn Đức Huy"
3783,1,"8935236413008"
3783,3,"Nhà Sách Minh Thắng"
3784,1,"8935092554440"
3784,7,"Cty Văn Hóa Khang Việt"
3785,1,"9786049826481"
3785,7,"Nguyễn Đức Huy"
3786,1,"9786043223064"
3786,7,"Nguyễn Đức Huy"
3787,1,"8935236430296"
3787,3,"Nhà Sách Minh Thắng"
3787,4,"Song Ngữ Nhật - Việt"
3788,1,"8935236430869"
3788,3,"Nhà Sách Minh Thắng"
3789,1,"8935074133816"
3789,3,"Cty Văn Hóa Văn Lang"
3789,4,"Song Ngữ Nhật - Việt"
3790,1,"9786044145150"
3790,3,"Cty Trí Tuệ"
3791,1,"8935074133311"
3791,3,"Cty Văn Hóa Văn Lang"
3791,6,"Như Vy"
3792,1,"9786046464495"
3792,7,"Nguyễn Đức Huy"
3792,4,"Tiếng Việt"
3793,1,"8935074111166"
3793,3,"Cty Văn Hóa Văn Lang"
3793,4,"Tiếng Việt"
3794,1,"9786045871263"
3794,7,"NXB Tổng Hợp TPHCM"
3794,4,"Tiếng Việt"
3795,1,"8936158591164"
3795,3,"Alpha Books"
3796,1,"8935236427524"
3796,3,"Nhà Sách Minh Thắng"
3797,1,"8935236427517"
3797,3,"Nhà Sách Minh Thắng"
3797,6,"Hoài Anh"
3798,1,"8935236427999"
3798,3,"Nhà Sách Minh Thắng"
3799,1,"9786048476212"
3799,3,"Cty Trí Tuệ"
3800,1,"9786044831107"
3800,3,"NXB Tổng Hợp TPHCM"
3801,1,"9786043265392"
3801,3,"CÔNG TY TNHH VĂN HÓA & TRUYỀN THÔNG DU BÚT"
3802,1,"9786043223040"
3802,7,"Nguyễn Đức Huy"
3803,1,"9786045882856"
3803,7,"NXB Tổng Hợp TPHCM"
3804,1,"8935074123961"
3804,3,"Cty Văn Hóa Văn Lang"
3805,1,"9786043127195"
3805,7,"NXB Tổng Hợp TPHCM"
3806,1,"8935074127457"
3806,3,"Cty Văn Hóa Văn Lang"
3807,1,"8935074129475"
3807,3,"Cty Văn Hóa Văn Lang"
3808,1,"8935236430593"
3808,3,"Nhà Sách Minh Thắng"
3809,1,"8935236433877"
3809,3,"Nhà Sách Minh Thắng"
3809,4,"Tiếng Việt"
3810,1,"9786048968151"
3810,3,"Cty Văn Hóa Hương Trang"
3811,1,"9786049563331"
3811,3,"Viện Quản lý PACE"
3811,6,"Nguyễn Đắc Kiên"
3812,1,"9786048964085"
3812,7,"Cty Văn Hóa Hương Trang"
3813,1,"8935092556840"
3813,7,"Cty Văn Hóa Khang Việt"
3814,1,"9786043125801"
3814,7,"Cty Nhân Trí Việt"
3814,6,"Lê Huy Lâm"
3815,1,"9786045886045"
3815,3,"NXB Tổng Hợp TPHCM"
3816,1,"8935217117963"
3816,3,"NXB Thông Tin & Truyền Thông"
3817,1,"9786044879208"
3817,7,"Cty Văn Hóa Hương Trang"
3817,4,"Tiếng Việt"
3818,1,"8935235241725"
3818,3,"Nhã Nam"
3818,6,"Phạm Tuấn Anh"
3819,1,"8935074136060"
3819,3,"Cty Văn Hóa Văn Lang"
3819,4,"Tiếng Việt"
3820,1,"9786045853443"
3820,7,"NXB Tổng Hợp TPHCM"
3821,1,"8934974181576"
3821,3,"NXB Trẻ"
3822,1,"8935244888249"
3822,3,"Nhà Xuất Bản Kim Đồng"
3822,4,"Tiếng Việt"
3823,1,"9786043288711"
3823,3,"Cty Văn Hóa Hương Trang"
3824,1,"8935325023163"
3824,3,"AZ Việt Nam"
3825,1,"9786043223057"
3825,7,"Nguyễn Đức Huy"
3826,1,"9786045899540"
3826,7,"Cty Nhân Trí Việt"
3827,1,"9786044124629"
3827,3,"Cty Trí Tuệ"
3828,1,"1105020000333"
3828,7,"Cty Nhân Trí Việt"
3828,6,"Trần Chánh Nguyên, Trần Thị Mai Yến"
3829,1,"9786046487531"
3829,7,"Nguyễn Đức Huy"
3830,1,"9786046487524"
3830,7,"Nguyễn Đức Huy"
3831,1,"9786326109481"
3831,3,"Cty Trí Tuệ"
3832,1,"8935095632671"
3832,3,"Huy Hoang Bookstore"
3833,1,"8935095632688"
3833,3,"Huy Hoang Bookstore"
3834,1,"8935095633326"
3834,3,"Huy Hoang Bookstore"
3834,4,"Tiếng Việt"
3835,1,"8935095632664"
3835,3,"Huy Hoang Bookstore"
3836,1,"8935095633920"
3836,3,"Huy Hoang Bookstore"
3836,6,"Hà Vân, Lê Dũng"
3836,4,"Tiếng Việt"
3837,1,"8935095634804"
3837,3,"Huy Hoang Bookstore"
3837,6,"Trịnh Minh Thanh"
3837,4,"Tiếng Việt"
3838,1,"8934974184560"
3838,3,"NXB Trẻ"
3838,4,"Tiếng Việt"
3839,1,"8935095633067"
3839,3,"Huy Hoang Bookstore"
3839,4,"Tiếng Việt"
3840,1,"8935095633074"
3840,3,"Huy Hoang Bookstore"
3840,4,"Tiếng Việt"
3841,1,"8935095633081"
3841,3,"Huy Hoang Bookstore"
3841,4,"Tiếng Việt"
3842,1,"8935095633487"
3842,3,"Huy Hoang Bookstore"
3842,4,"Tiếng Việt"
3843,1,"8935095633494"
3843,3,"Huy Hoang Bookstore"
3843,4,"Tiếng Việt"
3844,1,"8935074136619"
3844,3,"Cty Văn Hóa Văn Lang"
3844,4,"Tiếng Việt"
3845,1,"9786043896152"
3845,3,"Báo Người Lao Động"
3846,1,"8935095634774"
3846,3,"Huy Hoang Bookstore"
3846,4,"Tiếng Việt"
3847,1,"9786042259163"
3847,2,"15+"
3847,3,"Nhà Xuất Bản Kim Đồng"
3847,4,"Tiếng Việt"
3848,1,"8935074125620"
3848,3,"Cty Văn Hóa Văn Lang"
3848,6,"Thiên Kim"
3849,1,"8935095634781"
3849,3,"Huy Hoang Bookstore"
3849,4,"Tiếng Việt"
3850,1,"8935095632534"
3850,3,"Huy Hoang Bookstore"
3851,1,"8935095632541"
3851,3,"Huy Hoang Bookstore"
3852,1,"8935095634927"
3852,3,"Huy Hoang Bookstore"
3852,4,"Tiếng Việt"
3853,1,"8935325027048"
3853,3,"AZ Việt Nam"
3853,6,"Millie"
3853,4,"Tiếng Việt"
3854,1,"9786326104127"
3854,3,"CÔNG TY TNHH VĂN HÓA & TRUYỀN THÔNG DU BÚT"
3854,6,"Quacakidieu"
